case,repetition,engine,errors,elapsed_s,objects_s,payload_mib_s,operations,batches,get_attempts,hits,origins,hit_ratio,byte_hit_ratio,origin_per_1000_gets,origin_bytes,origin_bytes_avoided,p50_ms,p95_ms,p99_ms,p999_ms,samples,warmup_stable,dropped_arrivals,server_cpu_s,server_cpu_us_per_object,server_memory_current_bytes,server_memory_peak_bytes,cgroup_io_rbytes_delta,cgroup_io_wbytes_delta,cgroup_io_rios_delta,cgroup_io_wios_delta,client_cpu_s,client_memory_peak_bytes,flash_file_logical_bytes,flash_file_allocated_bytes,nvm_hits_delta,nvm_written_bytes_delta,nvm_device_bytes_written_delta,nvm_device_bytes_read_delta,extstore_objects_read_delta,extstore_bytes_written_delta,extstore_bytes_read_delta,evictions_delta,cache_item_count_after,cache_used_bytes_after,flash_hits,inferred_dram_hits,flash_hit_ratio,inferred_dram_hit_ratio
batch_set_1k_c8,r0,grpc,0,20.000267675,537030.4125192164,0,10740752,671297,0,0,0,,,,0,0,0.220542,0.371459,0.712125,1.7073874319999993,671297,True,0,58.236319,5.421996430045121,29753344,35729408,0,0,0,0,44.792639,47198208,0,0,0,0,0,0,0,0,,0,1002,8379136,0,0,0,
batch_set_1k_c8,r0,redis,0,20.000113217,910710.8446025153,0,18214320,1138395,0,0,0,,,,0,0,0.138833,0.185875,0.259875,0.471542,1138395,True,0,19.738134,1.0836602189925288,19857408,20905984,0,0,0,0,47.556767,76845056,0,0,0,0,0,0,0,0,,0,,2590872,,,,
batch_set_1k_c8,r1,grpc,0,20.00023755,549159.8773535567,0,10983328,686458,0,0,0,,,,0,0,0.216875,0.35725,0.6769526899999995,1.4286058059999998,686458,True,0,58.70728,5.34512672297504,30121984,36274176,0,0,0,0,45.178413,56356864,0,0,0,0,0,0,0,0,,0,1002,8379136,0,0,0,
batch_set_1k_c8,r1,redis,0,20.000142177,892160.0577679733,0,17843328,1115208,0,0,0,,,,0,0,0.139875,0.186333,0.274875,0.5104329179999999,1115208,True,0,19.593498,1.0980854020057245,19402752,20299776,0,0,0,0,48.173395,72085504,0,0,0,0,0,0,0,0,,0,,2590808,,,,
