case,repetition,engine,errors,elapsed_s,objects_s,payload_mib_s,operations,batches,get_attempts,hits,origins,hit_ratio,byte_hit_ratio,origin_per_1000_gets,origin_bytes,origin_bytes_avoided,p50_ms,p95_ms,p99_ms,p999_ms,samples,warmup_stable,dropped_arrivals,server_cpu_s,server_cpu_us_per_object,server_memory_current_bytes,server_memory_peak_bytes,cgroup_io_rbytes_delta,cgroup_io_wbytes_delta,cgroup_io_rios_delta,cgroup_io_wios_delta,client_cpu_s,client_memory_peak_bytes,flash_file_logical_bytes,flash_file_allocated_bytes,nvm_hits_delta,nvm_written_bytes_delta,nvm_device_bytes_written_delta,nvm_device_bytes_read_delta,extstore_objects_read_delta,extstore_bytes_written_delta,extstore_bytes_read_delta,evictions_delta,cache_item_count_after,cache_used_bytes_after,flash_hits,inferred_dram_hits,flash_hit_ratio,inferred_dram_hit_ratio
batch_get_1k_c8,r0,grpc,0,20.000403384,553668.0329587098,540.69143843624,11073584,692099,11073584,11073584,0,1.0,1.0,0.0,0,11339350016,0.206917,0.461625,0.7575,1.1391678839999984,692099,True,0,53.537203,4.834677101830807,30216192,34050048,0,0,0,0,48.02728,55267328,0,0,0,0,0,0,0,0,,0,1002,8387424,0,11073584,0,1.0
batch_get_1k_c8,r0,memcached,0,20.000081676,1266306.828656173,1236.627762359544,25326240,1582890,25326240,25326240,0,1.0,1.0,0.0,0,25934069760,0.080041,0.229791,0.45779111,0.673713551,1582890,True,0,37.196238,1.4686837840911244,13664256,14565376,0,0,0,0,59.06277,105914368,0,0,0,0,0,0,0,0,,0,1000,1111890,,,,
batch_get_1k_c8,r0,redis,0,20.000111301,999321.6387251144,975.9000378174945,19986544,1249159,19986544,19986544,0,1.0,1.0,0.0,0,20466221056,0.120708,0.195417,0.317125,0.5687722499999999,1249159,True,0,18.783201,0.9397923422878913,17862656,20705280,0,0,0,0,42.846999,81342464,0,0,0,0,0,0,0,0,,0,,2591112,,,,
batch_get_1k_c8,r1,grpc,0,20.000189801,554855.5343932358,541.8511078058943,11097216,693576,11097216,11097216,0,1.0,1.0,0.0,0,11363549184,0.205958,0.464416,0.759375,1.1214017499999995,693576,True,0,53.447455,4.816294014642952,28422144,33587200,0,0,0,0,48.313951,46706688,0,0,0,0,0,0,0,0,,0,1002,8387424,0,11097216,0,1.0
batch_get_1k_c8,r1,memcached,0,20.000143259,1223492.836181989,1194.8172228339736,24470032,1529377,24470032,24470032,0,1.0,1.0,0.0,0,25057312768,0.08275,0.2367171999999972,0.477375,0.6956357919999999,1529377,True,0,35.327437,1.4437021169404274,13860864,14352384,0,0,0,0,58.255004,101314560,0,0,0,0,0,0,0,0,,0,1000,1111890,,,,
batch_get_1k_c8,r1,redis,0,20.000133759,1011746.8334877649,988.0340170778954,20235072,1264692,20235072,20235072,0,1.0,1.0,0.0,0,20720713728,0.12025,0.18725,0.2965,0.5209006469999998,1264692,True,0,18.859083,0.9319997971838202,19337216,20307968,0,0,0,0,42.955872,81432576,0,0,0,0,0,0,0,0,,0,,2590968,,,,
