case,repetition,engine,errors,elapsed_s,objects_s,payload_mib_s,operations,batches,get_attempts,hits,origins,hit_ratio,byte_hit_ratio,origin_per_1000_gets,origin_bytes,origin_bytes_avoided,p50_ms,p95_ms,p99_ms,p999_ms,samples,warmup_stable,dropped_arrivals,server_cpu_s,server_cpu_us_per_object,server_memory_current_bytes,server_memory_peak_bytes,cgroup_io_rbytes_delta,cgroup_io_wbytes_delta,cgroup_io_rios_delta,cgroup_io_wios_delta,client_cpu_s,client_memory_peak_bytes,flash_file_logical_bytes,flash_file_allocated_bytes,nvm_hits_delta,nvm_written_bytes_delta,nvm_device_bytes_written_delta,nvm_device_bytes_read_delta,extstore_objects_read_delta,extstore_bytes_written_delta,extstore_bytes_read_delta,evictions_delta,cache_item_count_after,cache_used_bytes_after,flash_hits,inferred_dram_hits,flash_hit_ratio,inferred_dram_hit_ratio
batch_set_1k_c8,r0,grpc,0,20.000170343,467920.8146482335,0,9358496,584906,0,0,0,,,,0,0,0.230625,0.43775,1.4479589499999999,3.3084258649999985,584906,True,0,54.289528,5.801095389686548,22859776,29265920,0,0,0,0,33.027698,42905600,0,0,0,0,0,0,0,0,,0,1002,8377952,0,0,0,
batch_set_1k_c8,r0,redis,0,20.000091051,889319.9513264557,0,17786480,1111655,0,0,0,,,,0,0,0.138417,0.215042,0.31325,0.8142424679999996,1111655,True,0,19.268132,1.0833021485982612,12922880,15187968,0,0,0,0,47.030067,68763648,0,0,0,0,0,0,0,0,,0,,2590824,,,,
batch_set_1k_c8,r1,grpc,0,20.0002858,471154.86719694774,0,9423232,588952,0,0,0,,,,0,0,0.22875,0.433917,1.472417,3.3131041249999993,588952,True,0,54.458626,5.779187650266914,22798336,29417472,0,0,0,0,33.044475,53022720,0,0,0,0,0,0,0,0,,0,1002,8377952,0,0,0,
batch_set_1k_c8,r1,redis,0,20.000109259,894545.513142589,0,17891008,1118188,0,0,0,,,,0,0,0.138084,0.2145,0.310625,0.7734770829999992,1118188,True,0,19.312418,1.0794482904484757,13438976,14934016,0,0,0,0,47.350042,76697600,0,0,0,0,0,0,0,0,,0,,2590840,,,,
