engine,case,requests,ops_s,payload_mib_s,p50_ms,p95_ms,p99_ms,errors,origin_requests,origin_bytes,cache_path_memory_after_mib,raw_path
NGINX disk cache,one_pass-262144-1,150,118.52426612013308,29.63106653003327,8.110187499999999,9.697818749999998,10.895929659999998,0,150,39321600,5.06640625,bench/investigation/runs/2026-09-23-http-equal-repeat-1.6/nginx-262144-1-one_pass.json
gRPC HTTP adapter,one_pass-262144-1,150,108.45730145692181,27.114325364230453,9.1047705,10.78972675,11.666124759999997,0,150,39321600,288.8125,bench/investigation/runs/2026-09-23-http-equal-repeat-1.6/grpc_adapter-262144-1-one_pass.json
NGINX disk cache,repeated-1048576-1,250,1190.5007544754874,1190.5007544754874,0.7893335,0.96962675,1.186334739999999,0,0,0,4.48828125,bench/investigation/runs/2026-09-23-http-equal-repeat-1.6/nginx-1048576-1-repeated.json
gRPC HTTP adapter,repeated-1048576-1,250,636.8888584563236,636.8888584563236,1.4386459999999999,2.3484102,3.4633034099999973,0,0,0,265.7421875,bench/investigation/runs/2026-09-23-http-equal-repeat-1.6/grpc_adapter-1048576-1-repeated.json
NGINX disk cache,repeated-262144-1,400,2441.1926903422955,610.2981725855739,0.3721455,0.59090835,0.7181149099999999,0,0,0,4.50390625,bench/investigation/runs/2026-09-23-http-equal-repeat-1.6/nginx-262144-1-repeated.json
gRPC HTTP adapter,repeated-262144-1,400,2028.827529209241,507.20688230231025,0.444021,0.7580256499999988,1.0341983299999997,0,0,0,190.96484375,bench/investigation/runs/2026-09-23-http-equal-repeat-1.6/grpc_adapter-262144-1-repeated.json
NGINX disk cache,repeated-262144-8,400,2784.925443643522,696.2313609108805,2.6600415,3.2528273999999975,6.332201159999999,0,0,0,4.51171875,bench/investigation/runs/2026-09-23-http-equal-repeat-1.6/nginx-262144-8-repeated.json
gRPC HTTP adapter,repeated-262144-8,400,2708.3557731909295,677.0889432977324,2.7151875,4.662714249999994,5.847438929999999,0,0,0,205.72265625,bench/investigation/runs/2026-09-23-http-equal-repeat-1.6/grpc_adapter-262144-8-repeated.json
